	308
	10
	0	0.0503369725885	0.478092848189	0.0139477267082	0.0	-0.00981	0.0
	1	0.400472967649	0.418964312071	0.014031454256	0.0	-0.00981	0.0
	2	0.152065775582	0.346479173498	0.0140122075435	0.0	-0.00981	0.0
	3	0.0848544064909	0.393418710561	0.0144891847897	0.0	-0.00981	0.0
	4	0.103078214591	0.225622416353	0.0127362488487	0.0	-0.00981	0.0
	5	0.113145515761	0.342669449346	0.0137291250522	0.0	-0.00981	0.0
	6	0.111593057734	0.373322733803	0.0116397500132	0.0	-0.00981	0.0
	7	0.301088529492	0.287060914493	0.0149883712998	0.0	-0.00981	0.0
	8	0.369090432288	0.433619256824	0.0124027280572	0.0	-0.00981	0.0
	9	0.341290910118	0.30763065183	0.0102649587561	0.0	-0.00981	0.0
	10	0.255936731389	0.350089047925	0.0116458114516	0.0	-0.00981	0.0
	11	0.151124197038	0.113854976444	0.0112398925386	0.0	-0.00981	0.0
	12	0.0181617764155	0.193171009715	0.0113034111818	0.0	-0.00981	0.0
	13	0.330761566088	0.22078880103	0.0107097269344	0.0	-0.00981	0.0
	14	0.357178255451	0.102088778598	0.0137838515776	0.0	-0.00981	0.0
	15	0.0484132686805	0.0205397860168	0.0106081563767	0.0	-0.00981	0.0
	16	0.314204561572	0.0560670016799	0.0113947673529	0.0	-0.00981	0.0
	17	0.174601285693	0.425960005682	0.012453001597	0.0	-0.00981	0.0
	18	0.204477331016	0.202071342383	0.0145768218795	0.0	-0.00981	0.0
	19	0.0544841540664	0.111658452302	0.0148890146618	0.0	-0.00981	0.0
	20	0.0783544610523	0.454908557119	0.0134957070732	0.0	-0.00981	0.0
	21	0.0511063549696	0.058629602437	0.0123471576065	0.0	-0.00981	0.0
	22	0.424832338857	0.32053223296	0.010216137777	0.0	-0.00981	0.0
	23	0.185190779155	0.226371819243	0.0112675751174	0.0	-0.00981	0.0
	24	0.0631893497398	0.228430161603	0.0105396541079	0.0	-0.00981	0.0
	25	0.18074466563	0.360134390096	0.0110550841503	0.0	-0.00981	0.0
	26	0.20240050709	0.271878532377	0.0136826525702	0.0	-0.00981	0.0
	27	0.36463463773	0.0552782103527	0.0108632213498	0.0	-0.00981	0.0
	28	0.148506773161	0.0816545571913	0.0109197249249	0.0	-0.00981	0.0
	29	0.241453711967	0.462517161663	0.0110607380909	0.0	-0.00981	0.0
	30	0.0933374795653	0.0741881659493	0.0139523948726	0.0	-0.00981	0.0
	31	0.283430367896	0.25194148334	0.0141911354019	0.0	-0.00981	0.0
	32	0.399672484974	0.294422378474	0.0142420889877	0.0	-0.00981	0.0
	33	0.221505344032	0.440861543047	0.0106663732115	0.0	-0.00981	0.0
	34	0.413247405857	0.266196772262	0.0105428500502	0.0	-0.00981	0.0
	35	0.251256549881	0.294497126469	0.0101045365509	0.0	-0.00981	0.0
	36	0.211714349777	0.0588764302004	0.0133575798521	0.0	-0.00981	0.0
	37	0.41485156604	0.0587386339021	0.0107519044841	0.0	-0.00981	0.0
	38	0.307912771107	0.236166443108	0.0112446506355	0.0	-0.00981	0.0
	39	0.189971049857	0.0397592930155	0.0113508409382	0.0	-0.00981	0.0
	40	0.423895564802	0.135441209814	0.0129784625751	0.0	-0.00981	0.0
	41	0.0961063043671	0.429597720011	0.0127543318341	0.0	-0.00981	0.0
	42	0.249957757211	0.127463303173	0.0113669817899	0.0	-0.00981	0.0
	43	0.109533642963	0.0284543854244	0.0106728765359	0.0	-0.00981	0.0
	44	0.0442629590824	0.283758251223	0.0100625419876	0.0	-0.00981	0.0
	45	0.0666305999394	0.303393602947	0.0136338951038	0.0	-0.00981	0.0
	46	0.2165039415	0.400312818512	0.013044640352	0.0	-0.00981	0.0
	47	0.406293875848	0.0243405369725	0.0108174693055	0.0	-0.00981	0.0
	48	0.108029424063	0.302605257689	0.011279061511	0.0	-0.00981	0.0
	49	0.353645408707	0.332638732448	0.0145517204999	0.0	-0.00981	0.0
	50	0.0317956397878	0.135836434664	0.0139891529715	0.0	-0.00981	0.0
	51	0.173780992739	0.0975410498318	0.010246901769	0.0	-0.00981	0.0
	52	0.0744267093838	0.34381341037	0.0101689653504	0.0	-0.00981	0.0
	53	0.10374354326	0.248769771375	0.0103335419471	0.0	-0.00981	0.0
	54	0.216251222174	0.126549066729	0.0140532066582	0.0	-0.00981	0.0
	55	0.0219378601091	0.0949407243401	0.0112081820551	0.0	-0.00981	0.0
	56	0.426044996742	0.365074044322	0.0122831921557	0.0	-0.00981	0.0
	57	0.346913196315	0.164217087985	0.0120045826147	0.0	-0.00981	0.0
	58	0.292013480093	0.478649638151	0.0129478864009	0.0	-0.00981	0.0
	59	0.270426582755	0.430578458719	0.0132739745258	0.0	-0.00981	0.0
