	105
	0
	0.222415147576	0.0821869184676	0.05	0
	0.406992292327	0.263137707233	0.005	1
	0.420778818579	0.491156830802	0.005	1
	0.141189299293	0.286261437382	0.005	1
	0.473727165702	0.335672489814	0.005	1
	0.475010809324	0.0534973693719	0.005	1
	0.0407309485258	0.0521391580433	0.005	1
	0.0133954969836	0.0606657398336	0.005	1
	0.465488486435	0.373979367627	0.005	1
	0.261092883149	0.493554720656	0.005	1
	0.293218325053	0.159673885206	0.005	1
	0.309007367201	0.0887313440992	0.005	1
	0.40065808148	0.465205795593	0.005	1
	0.145679226868	0.326323574101	0.005	1
	0.125061190898	0.372352947487	0.005	1
	0.364038807793	0.474120787431	0.005	1
	0.342063366783	0.466762581131	0.005	1
	0.24628141714	0.423305463711	0.005	1
	0.0719715426588	0.429644079808	0.005	1
	0.274606834378	0.163130683983	0.005	1
	0.27010552479	0.178585683579	0.005	1
	0.303509620762	0.0204461589015	0.005	1
	0.474276035044	0.00504070817613	0.005	1
	0.0847441932378	0.472010177535	0.005	1
	0.337422189645	0.418072984012	0.005	1
	0.409766751187	0.134253790632	0.005	1
	0.268469758791	0.48266478105	0.005	1
	0.152692156731	0.402115421252	0.005	1
	0.257581705087	0.135222982941	0.005	1
	0.0415158346936	0.287978878826	0.005	1
	0.487163996122	0.345201785486	0.005	1
	0.0955747883169	0.279494634803	0.005	1
	0.477676294888	0.0691899683711	0.005	1
	0.434612810658	0.302217731165	0.005	1
	0.22349062478	0.414440311682	0.005	1
	0.291876225457	0.323303802717	0.005	1
	0.0140388585813	0.179442964713	0.005	1
	0.0257279094045	0.0637550610348	0.005	1
	0.355462627037	0.126157564581	0.005	1
	0.291266711373	0.0358564436947	0.005	1
	0.287432296897	0.020409941763	0.005	1
	0.484892612799	0.276398044843	0.005	1
	0.382528877788	0.0442107164664	0.005	1
	0.252868977991	0.37210230905	0.005	1
	0.165071398798	0.0942600484587	0.005	1
	0.380078202108	0.299120981059	0.005	1
	0.451615134707	0.0263263105786	0.005	1
	0.0229930739964	0.00571698189724	0.005	1
	0.0174607377353	0.26032748155	0.005	1
	0.407434928282	0.0279731336772	0.005	1
	0.152202944361	0.0343333786661	0.005	1
	0.0436784863696	0.247681833569	0.005	1
	0.396076373876	0.269082725508	0.005	1
	0.463212550739	0.332479970611	0.005	1
	0.428896068613	0.323233467459	0.005	1
	0.0888691748265	0.213837349852	0.005	1
	0.0822580825398	0.148593529196	0.005	1
	0.0943037457543	0.232937157614	0.005	1
	0.374494899332	0.144208435736	0.005	1
	0.48855744222	0.443102322221	0.005	1
	0.328810279755	0.15258139778	0.005	1
	0.326638349391	0.285942731373	0.005	1
	0.26190531729	0.124912493201	0.005	1
	0.0940494619809	0.203679438687	0.005	1
	0.389666022001	0.452237912792	0.005	1
	0.343714214767	0.35810050665	0.005	1
	0.488266225815	0.241182034111	0.005	1
	0.0159393020583	0.42557602117	0.005	1
	0.0424665226755	0.153472818145	0.005	1
	0.171025606944	0.269952262636	0.005	1
	0.370937110721	0.409719983735	0.005	1
	0.305631634402	0.415624451454	0.005	1
	0.15853067397	0.298612803244	0.005	1
	0.461676279826	0.023203250547	0.005	1
	0.151949144592	0.014704070953	0.005	1
	0.0945183617046	0.380202699268	0.005	1
	0.188753655785	0.30667390485	0.005	1
	0.222258678217	0.289496219179	0.005	1
	0.231225970491	0.148057431965	0.005	1
	0.179075647668	0.174676216467	0.005	1
	0.133539827668	0.277972917052	0.005	1
	0.447425024154	0.342326037004	0.005	1
	0.170162054463	0.454172156768	0.005	1
	0.471079260082	0.129759025371	0.005	1
	0.192288887984	0.174248764688	0.005	1
	0.411382001283	0.295040884416	0.005	1
	0.149564021793	0.386421325284	0.005	1
	0.193255966598	0.272029388002	0.005	1
	0.19230211685	0.414794532894	0.005	1
	0.0333553428138	0.219072291079	0.005	1
	0.034672472685	0.231366376919	0.005	1
	0.251915481187	0.349599971506	0.005	1
	0.351200068272	0.298221225324	0.005	1
	0.458837859771	0.474048269017	0.005	1
	0.122445240427	0.115105529369	0.005	1
	0.343335376233	0.212927104851	0.005	1
	0.374003135449	0.155329724515	0.005	1
	0.131858186214	0.16977765706	0.005	1
	0.34042308309	0.128049307349	0.005	1
	0.134090399584	0.159325114993	0.005	1
	0.0524996079172	0.261653766613	0.005	1
	0	0	1e-08	0
	0.5	0	1e-08	0
	0	0.5	1e-08	0
	0.5	0.5	1e-08	0
